id, name, tw_url, al_url, li_url, followers, num_investments
363,"Lara Druyan",http://twitter.com/#!/investingmom,https://angel.co/investingmom,http://www.linkedin.com/in/laradruyan,637,11
367,"Dave Winer",http://twitter.com/davewiner,https://angel.co/davewiner,,1078,2
370,"Alan Warms",http://twitter.com/#!/alanwarms,https://angel.co/alanwarms,http://www.linkedin.com/in/awarms,713,6
371,"Harry DeMott",http://twitter.com/hdemott3,https://angel.co/hdemott,http://www.linkedin.com/in/hdemott,558,15
372,"Moataz Rashad",http://twitter.com/moatazr,https://angel.co/moatazr,http://www.linkedin.com/in/moatazrashad,393,3
379,"Andrew Mitchell",http://twitter.com/mitchellcandrew,https://angel.co/mitchellcandrew,http://www.linkedin.com/in/andrewcmitchell,908,20
380,"Mario Valente",http://twitter.com/maverickpt,https://angel.co/mvalente,http://pt.linkedin.com/in/mvalente,340,5
381,"Jed Stremel",,https://angel.co/jedstremel,http://www.linkedin.com/profile/view?id=182475,496,3
383,"David Austin",http://twitter.com/mediacamp_david,https://angel.co/sunairventures,http://www.linkedin.com/in/djaustin,638,4
385,"Karl Jacob",http://twitter.com/#!/karl,https://angel.co/karl,http://www.linkedin.com/in/karljacob,5964,57
389,"Matt Blumberg",http://twitter.com/mattblumberg,https://angel.co/mattblumberg,http://www.linkedin.com/pub/matt-blumberg/0/8/a82,322,4
390,"Dror Shimshowitz",http://twitter.com/topdror,https://angel.co/topdror,http://www.linkedin.com/in/topdror,1157,3
394,"Tuff Yen",http://twitter.com/#!/Tuffyen,https://angel.co/tuff,http://www.linkedin.com/pub/tuff-yen/0/427/54a,1307,30
395,"Jonathan Seelig",http://twitter.com/j_seelig,https://angel.co/j_seelig,http://www.linkedin.com/pub/jonathan-seelig/0/24/191,229,7
396,"Doug Rivers",http://twitter.com/doug_rivers,https://angel.co/doug_rivers,http://www.linkedin.com/pub/doug-rivers/3/b55/285,229,6
398,"Rob Wiesenthal",http://twitter.com/wiesenthal,https://angel.co/wiesenthal,,316,10
400,"Michael Rosenfelt",,https://angel.co/mrosenfelt,http://www.linkedin.com/pub/mike-rosenfelt/0/34/3a1,157,0
401,"Jason Finger",http://twitter.com/jasonfinger,https://angel.co/jasonfinger,http://www.linkedin.com/pub/jason-finger/0/41/8a1,680,21
405,"Reed Sturtevant",http://twitter.com/reedsturtevant,https://angel.co/reedsturtevant,http://www.linkedin.com/in/reedsturtevant,1334,7
406,"Doug Chertok",http://twitter.com/dchertok,https://angel.co/dchertok,http://www.linkedin.com/pub/doug-chertok/0/1/a17,1443,33
407,"Todd Savage",,https://angel.co/toddsavage,http://www.linkedin.com/in/toddsavage,80,0
409,"Sean Park",http://twitter.com/#!/parkparadigm,https://angel.co/parkparadigm,http://www.linkedin.com/in/smpark,1297,25
412,"Geoff Judge",http://twitter.com/#!/gpjudge,https://angel.co/gpjudge,http://www.linkedin.com/pub/geoff-judge/0/7a/733,585,33
413,"Jordan Levy",http://twitter.com/#!/Jordalev,https://angel.co/jordalev,http://www.linkedin.com/pub/jordan-levy/0/3/864,281,4
414,"Christopher Mirabile",http://twitter.com/cmirabile,https://angel.co/cmirabile,http://www.linkedin.com/in/christophermirabile,757,32
418,"Steven Dietz",http://twitter.com/sdietz11,https://angel.co/sdietz11,http://www.linkedin.com/pub/steven-dietz/3/a05/826,198,6
420,"Jeff Hammerbacher",http://twitter.com/hackingdata,https://angel.co/hammer,http://www.linkedin.com/in/jhammerb,3997,30
422,"Sven Schmidt",,https://angel.co/sschmidt,,129,0
423,"Cali Tran",,https://angel.co/calitran,http://www.linkedin.com/in/calitran,736,8
425,"Benjamin Sun",,https://angel.co/bksun,http://www.linkedin.com/in/benjaminsun,773,9
426,"Vikram Chachra",http://twitter.com/#!/lemonandice,https://angel.co/lemonandice,http://www.linkedin.com/in/vchachra,487,8
429,"Steve Welch",http://twitter.com/welchsteven,https://angel.co/welchsteven,http://www.linkedin.com/in/livefreeordie,633,13
430,"Elon Boms",http://twitter.com/launchlife,https://angel.co/launchlife,http://www.linkedin.com/in/elonboms,1193,28
434,"Seth Levine",https://twitter.com/sether,https://angel.co/sether,http://www.linkedin.com/in/sethjlevine,1108,14
435,"Jason Henrichs",http://twitter.com/#!/jasonhenrichs,https://angel.co/jasonhenrichs,http://www.linkedin.com/in/jasonhenrichs,351,11
437,"Lewis Gersh",http://twitter.com/lewisgersh,https://angel.co/lewisgersh,http://www.linkedin.com/in/lewisgersh,1773,24
439,"Brett Topche",http://twitter.com/BrettTopche,https://angel.co/bretttopche,http://www.linkedin.com/in/bretttopche,634,16
440,"Mason Ng",http://twitter.com/masonng,https://angel.co/masonng,http://www.linkedin.com/in/masonng,300,8
442,"Antonio Rodriguez",http://twitter.com/antrod,https://angel.co/antrod,http://www.linkedin.com/in/antrod,509,2
452,"Ross Whiting",http://twitter.com/#!/rosswhiting,https://angel.co/rosswhiting,http://www.linkedin.com/pub/ross-whiting/21/378/a51,245,2
455,"Michael Weider",http://twitter.com/mweider,https://angel.co/mweider,http://www.linkedin.com/in/mikeweider,213,7
458,"Nick Brown",http://twitter.com/#!/nickbrown85,https://angel.co/nickbrown85,http://www.linkedin.com/pub/nicholas-brown/20/855/769,870,14
462,"Akash Garg",http://twitter.com/akashgarg,https://angel.co/akashgarg,http://www.linkedin.com/in/akashdgarg,3366,1
465,"Jeremy Levine",http://twitter.com/jerlevine,https://angel.co/jerlevine,http://www.linkedin.com/in/jerlevine,1198,23
467,"Chi-Hua Chien",http://twitter.com/chchien,https://angel.co/chchien,http://www.linkedin.com/in/chchien,2588,13
468,"Jason B Kiefer",http://twitter.com/#!/jasonkiefer,https://angel.co/jasonkiefer,http://www.linkedin.com/in/jasonbkiefer,464,4
469,"Ian Sobieski",,https://angel.co/iansobieski,http://www.linkedin.com/pub/ian-sobieski/0/157/a84,286,5
473,"Shaun Abrahamson",http://twitter.com/shaunabe,https://angel.co/shaunabe,http://www.linkedin.com/in/shaunabe,1318,28
475,"Jason Cohen",http://twitter.com/asmartbear,https://angel.co/asmartbear,http://www.linkedin.com/in/jasoncohen,1038,12
476,"Paul Kedrosky",http://twitter.com/pkedrosky,https://angel.co/pkedrosky,http://www.linkedin.com/pub/paul-kedrosky/0/100/471,3874,19
478,"Drew Smith",,https://angel.co/drewcsmith,http://www.linkedin.com/profile?viewProfile=&key=15041335&trk=tab_pro,238,15
479,"Ivan Nikkhoo",http://twitter.com/ivan_nikkhoo,https://angel.co/ivan-nikkhoo,http://www.linkedin.com/in/ivannikkhoo,292,1
481,"Kevin Kruse",http://twitter.com/@Kruse,https://angel.co/kruse,http://www.linkedin.com/in/kevinkruse67,267,6
482,"Bob Di Scipio",,https://angel.co/bob-discipio,http://www.linkedin.com/pub/robert-di-scipio/6/743/aa4,109,0
483,"Jeff Finkle",http://twitter.com/jfinkle,https://angel.co/jfinkle,http://www.linkedin.com/pub/jeffrey-finkle/0/a3/28,336,4
485,"Kelly Smith",http://twitter.com/curiousoffice,https://angel.co/curiousoffice,http://www.linkedin.com/in/kellysmith,484,12
488,"Shayan Zadeh",http://twitter.com/shayang,https://angel.co/shayang,http://www.linkedin.com/in/shayang,916,1
491,"Luis Martin Cabiedes",,https://angel.co/luiso,http://www.linkedin.com/in/luismartincabiedes,644,4
492,"Chip Hazard",http://twitter.com/chazard,https://angel.co/chazard,http://www.linkedin.com/in/chiphazard,1739,10
496,"Dave Lin",,https://angel.co/davelin,http://www.linkedin.com/in/thedavelin,188,0
497,"Ronny Conway",,https://angel.co/ronnyconway,http://www.linkedin.com/pub/ronny-conway/15/388/a4a,3119,28
498,"Kevin Rose",http://twitter.com/kevinrose,https://angel.co/kevin,http://www.linkedin.com/in/kevinrose,23461,44
499,"Dan Green",,https://angel.co/dgreenhbs99,http://www.linkedin.com/pub/dan-green/a/b5/137,120,2
500,"Mike Lewis",http://twitter.com/#!/TheReelist,https://angel.co/pescatello,http://www.linkedin.com/in/mikelewis,415,4
502,"Cyril Ebersweiler",http://twitter.com/cebersweiler,https://angel.co/cyril,http://cn.linkedin.com/in/cyrilebersweiler,1926,27
503,"Sam Decker",http://twitter.com/samdecker,https://angel.co/samdecker,http://www.linkedin.com/in/samdecker,2167,10
504,"Mellie Price",,https://angel.co/mellieprice,http://www.linkedin.com/in/mellieprice,557,19
505,"Rasool Rayani",http://twitter.com/rasoolr,https://angel.co/rasoolr,http://www.linkedin.com/in/rasoolrayani,381,15
507,"Morten E. Wulff",http://twitter.com/#!/wulff,https://angel.co/wulff,http://www.linkedin.com/in/wulff,498,2
513,"Lee Hower",http://twitter.com/leehower,https://angel.co/leehower,http://www.linkedin.com/in/leehower,1589,16
516,"Michael Mettler",http://twitter.com/mettler,https://angel.co/mettler,http://linkedin.com/in/mettler,896,2
518,"Eric Hjerpe",http://twitter.com/efhjerpe,https://angel.co/ehjerpe,http://www.linkedin.com/pub/eric-hjerpe/0/26/a4a,223,6
519,"Eric Roach",http://twitter.com/veroach,https://angel.co/veroach,http://www.linkedin.com/in/veroach,183,3
524,"Jay Goldberg",http://twitter.com/jgoldberg,https://angel.co/jgoldberg60,http://www.linkedin.com/pub/jay-goldberg/0/b0/7b2,199,2
525,"Todd Klein",http://twitter.com/tdklein,https://angel.co/tdklein,http://www.linkedin.com/pub/todd-klein/3/528/665,185,6
526,"Alan Kelley",http://twitter.com/akelley99,https://angel.co/alankelley,http://www.linkedin.com/pub/alan-kelley/0/900/147,228,8
527,"Dave Hodson",http://twitter.com/#!/davehod,https://angel.co/davehod,http://www.linkedin.com/in/davehodson,1636,3
528,"Frederik Fleck",http://twitter.com/#!/frederikfleck,https://angel.co/frederikfleck,http://www.linkedin.com/in/frederikfleck,1125,11
529,"Gautam Gupta",http://www.twitter.com/gramblings,https://angel.co/gautamgupta,http://www.linkedin.com/in/gautamgup,4546,25
531,"Brian Hirsch",http://twitter.com/hirschb,https://angel.co/hirschb,http://www.linkedin.com/in/brianhirsch,1079,32
532,"Rick Marini",http://twitter.com/#!/rmarini,https://angel.co/rmarini,http://www.linkedin.com/pub/rick-marini/0/1/790,3392,33
536,"Arrun Kapoor",,https://angel.co/arrunka,http://www.linkedin.com/pub/arrun-kapoor/0/250/61b,201,1
538,"Gerard Cunningham",,https://angel.co/gerardc,http://www.linkedin.com/in/gerardcunningham,375,3
540,"Jai Choi",http://twitter.com/jaichoi,https://angel.co/jaichoi,http://www.linkedin.com/in/jaichoi,3403,26
545,"Mark Mac Leod",http://twitter.com/startupcfo,https://angel.co/startupcfo,http://ca.linkedin.com/in/startupcfo,2593,12
549,"Sizhao Yang",http://twitter.com/zaoyang,https://angel.co/zaoyang,http://www.linkedin.com/in/zaoyang,6386,16
553,"Karim Faris",http://twitter.com/#!/karimfaris,https://angel.co/karimfaris,http://www.linkedin.com/in/karimfaris,767,15
555,"Nisheeth Gupta",http://www.twitter.com/nisheethg,https://angel.co/nisheethg,,198,0
556,"Raymond Tonsing",http://twitter.com/tonsing,https://angel.co/tonsing,http://www.linkedin.com/in/tonsing,1861,35
559,"Roy Rodenstein",http://twitter.com/royrod,https://angel.co/royrod,http://www.linkedin.com/in/royrodenstein,1639,19
561,"Dwipal Desai",http://twitter.com/toofan,https://angel.co/dwipal,http://www.linkedin.com/profile?viewProfile=&key=1847014&locale=en_US&trk=tab_pro,663,10
563,"Rob Moffat",http://twitter.com/robmoff,https://angel.co/robmoff,http://www.linkedin.com/in/robmoff,3115,16
565,"Derrick Chen",,https://angel.co/derrick,http://www.linkedin.com/in/derrickchen,175,5
566,"Ari Jacoby",http://twitter.com/arijacoby,https://angel.co/arijacoby,http://www.linkedin.com/pub/ari-jacoby/0/79/965,405,6
568,"Adam Berrey",http://www.twitter.com/aberrey,https://angel.co/aberrey,http://www.linkedin.com/in/adamberrey,124,3
570,"Shai Goldman",http://twitter.com/shaig,https://angel.co/shaig,http://www.linkedin.com/in/shaigoldman,2074,18
571,"Richie Hecker",http://twitter.com/#!/RichieBlueEyes,https://angel.co/richieblueeyes,http://www.linkedin.com/in/richiehecker,1158,6
579,"Tim Young",http://twitter.com/timy0ung,https://angel.co/timy0ung,http://www.linkedin.com/pub/timothy-young/0/60a/651,947,39
581,"Jason Caplain",http://twitter.com/jcaplain,https://angel.co/jcaplain,http://www.linkedin.com/in/jasoncaplain,311,12
583,"Hunter Walk",http://twitter.com/hunterwalk,https://angel.co/hunterwalk,http://www.linkedin.com/in/hunterwalk,3332,17
585,"Michael Marquez",http://twitter.com/marquez140,https://angel.co/marquez,http://www.linkedin.com/in/mjmarquez,3403,40
586,"Amitt Mahajan",http://www.twitter.com/amittm,https://angel.co/amitt,http://www.linkedin.com/in/amittmahajan,2094,6
588,"Micah Baldwin",http://twitter.com/#!/micah,https://angel.co/micah,http://www.linkedin.com/in/micahbaldwin,3341,2
589,"Vijay S",,https://angel.co/vj,,57,2
592,"Robert Simon",http://twitter.com/rsimon,https://angel.co/rsimon,http://www.linkedin.com/pub/robert-simon/0/5/818,370,14
595,"Lauren Flanagan",http://twitter.com/Lflanagan,https://angel.co/lauren-flanagan,http://www.linkedin.com/pub/lauren-flanagan/2/8b7/20a,1647,21
596,"Stephen Gill",http://twitter.com/stephengill,https://angel.co/stephengill,http://www.linkedin.com/in/sjgill,1295,9
599,"Vasu Kulkarni",http://twitter.com/VasuKulkarni,https://angel.co/vasu,http://www.linkedin.com/in/vasudevkulkarni,226,0
600,"David Cancel",http://twitter.com/dcancel,https://angel.co/dcancel,http://www.linkedin.com/in/dcancel,1163,8
602,"Jeff Miller",http://twitter.com/jeffmiller,https://angel.co/jeffmiller,http://www.linkedin.com/in/jeffmillercv,2777,19
603,"Ryan Merket",http://twitter.com/#!/merket,https://angel.co/merket,http://www.linkedin.com/in/ryanmerket,1875,4
607,"Stefan Glaenzer",http://twitter.com/#!/stefanglaenzer,https://angel.co/stefanglaenzer,http://www.linkedin.com/in/stefanglaenzer,1240,38
610,"Saul Klein",http://twitter.com/cape,https://angel.co/cape,http://uk.linkedin.com/in/saulklein,4996,42
611,"Danny Robinson",http://twitter.com/dannyrobinson,https://angel.co/dannyrobinson,http://linkedin.com/in/dannyrobinson,1575,8
613,"Emre Baran",http://twitter.com/emre,https://angel.co/emre,http://www.linkedin.com/in/emrebaran,412,7
615,"Brian Shin",http://twitter.com/brianshin,https://angel.co/brianshin,http://www.linkedin.com/in/bshin,788,11
620,"Robert Delf",http://www.twitter.com/robdelf,https://angel.co/robdelf,http://www.linkedin.com/in/rdelf,26,0
624,"Robert Kapela",http://twitter.com/@robertkapela,https://angel.co/robertkapela,http://www.linkedin.com/in/robertkapela,457,18
635,"Rich Miner",http://twitter.com/richminer,https://angel.co/richminer,http://www.linkedin.com/in/richminer,1994,16
637,"Jamie McGurk",,https://angel.co/jpm25,http://www.linkedin.com/in/mcgurk,167,4
648,"Kiran Divvela",http://twitter.com/kiran,https://angel.co/kdivvela,http://www.linkedin.com/in/kdivvela,159,0
652,"Greg Putnam",,https://angel.co/gregputnam,http://www.linkedin.com/in/gregputnam,73,0
657,"Steve Lee",http://twitter.com/moneyball,https://angel.co/stevenjlee,http://www.linkedin.com/in/stevenjlee,526,8
658,"Erick Tseng",http://twitter.com/etseng,https://angel.co/etseng,http://www.linkedin.com/pub/erick-tseng/0/216/b87,834,1
664,"Andrew S. Reis",http://twitter.com/#!/SamStella1,https://angel.co/samstella,http://www.linkedin.com/in/andrewsreis,1296,13
669,"Sam Shank",http://twitter.com/#!/samshank,https://angel.co/samshank,http://www.linkedin.com/in/samshank,1314,15
675,"Vishal Gondal",http://twitter.com/#!/vishalgondal,https://angel.co/vishalgondsl,http://www.linkedin.com/in/vishalgondal,1404,7
676,"Indus Khaitan",http://twitter.com/1ndus,https://angel.co/1ndus,http://www.linkedin.com/in/khaitan,602,12
685,"Hadley Harris",http://twitter.com/#!/Hadley,https://angel.co/hadley,http://www.linkedin.com/in/hadleyharris,1324,28
686,"Jeffrey Zwelling",http://twitter.com/zwelling,https://angel.co/zwelling,http://www.linkedin.com/in/zwelling,158,5
689,"Vikas Gupta",http://twitter.com/vikasgupta,https://angel.co/vikasgupta,http://www.linkedin.com/in/vikasgupta,1882,8
691,"Ashish Gupta",,https://angel.co/agupta1,,93,4
724,"David Cowan",http://twitter.com/davidcowan,https://angel.co/davidcowan,http://www.linkedin.com/in/davidjcowan,1775,8
725,"James Cham",http://twitter.com/jamescham,https://angel.co/jamescham,http://www.linkedin.com/in/jcham,1549,2
726,"Fred Destin",http://twitter.com/fdestin,https://angel.co/fdestin,http://www.linkedin.com/in/freddestin,6431,23
727,"Marc Andreessen",http://twitter.com/pmarca,https://angel.co/pmarca,http://www.linkedin.com/in/pmarca,18837,41
728,"Bo Fishback",http://twitter.com/bowman,https://angel.co/bofishback,http://www.linkedin.com/pub/bo-fishback/0/673/519,1925,7
729,"Hadi Partovi",http://twitter.com/hadip,https://angel.co/hpartovi,http://www.linkedin.com/in/hadip,3866,38
730,"Steve Anderson",http://twitter.com/#!/standers,https://angel.co/standers,http://www.linkedin.com/in/steveatbaseline,4550,46
731,"Chris Dixon",http://twitter.com/cdixon,https://angel.co/cdixon,http://www.linkedin.com/in/chrisdixon,15548,27
732,"Michael Jones",http://twitter.com/#!/mjones,https://angel.co/mjones,http://www.linkedin.com/in/mjones,10508,37
733,"Jim Pitkow",,https://angel.co/pitkow,,879,7
734,"Elad Gil",http://www.twitter.com/eladgil,https://angel.co/eladgil,http://www.linkedin.com/in/eladgil,4199,32
735,"Kevin Carter",http://twitter.com/carterkev,https://angel.co/carterkev,http://www.linkedin.com/in/carterkev,714,7
736,"Michael Abbott",http://twitter.com/mabb0tt,https://angel.co/mabb0tt,http://www.linkedin.com/in/michaelabbott,1829,8
737,"Brian Singerman",http://twitter.com/briansin,https://angel.co/briansin,http://www.linkedin.com/pub/brian-singerman/2/3b5/933,745,11
738,"Todd Dagres",http://twitter.com/todddowl,https://angel.co/todddowl,http://www.linkedin.com/pub/todd-dagres/18/1a8/823,664,1
739,"Santo Politi",http://twitter.com/santopoliti,https://angel.co/santopoliti,http://www.linkedin.com/in/santopoliti,331,9
740,"Bijan Sabet",http://twitter.com/bijan,https://angel.co/bijan,http://www.linkedin.com/in/bijansabet,4168,9
741,"Bryan Schreier",http://twitter.com/schreier,https://angel.co/schreier,http://www.linkedin.com/in/bryanschreier,845,2
742,"Tom Tunguz",http://twitter.com/ttunguz,https://angel.co/ttunguz,http://www.linkedin.com/in/tomasztunguz,902,10
743,"Fred Wilson",http://twitter.com/fredwilson,https://angel.co/fredwilson,http://www.linkedin.com/in/fredwilson,29178,14
744,"Dustin Dolginow",http://twitter.com/dolginow,https://angel.co/dd,http://www.linkedin.com/in/dolginow,3769,9
746,"Raj Kapoor",http://twitter.com/#!/Rajil,https://angel.co/rajil,http://www.linkedin.com/in/rajil,2510,4
747,"Evan Richardson",,https://angel.co/richardson,http://www.linkedin.com/pub/evan-richardson/b/753/b80,141,0
748,"Thania Panopoulos",,https://angel.co/panopoulos,http://www.linkedin.com/pub/thania-panopoulos/13/860/431,116,0
